"caso_ano","caso_anomes","caso_mes","qtd_casos","bairro","regiao","zona","area","area_grupo","bairro_ha","bairro_pop2010","ciclo_mes","ciclo","ciclo_parte","ciclo_num"
2002,200203,3,50,"Lagoa","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",510.99,21198,8,"ciclo2002","predicao",2002
2002,200204,4,13,"Lagoa","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",510.99,21198,9,"ciclo2002","predicao",2002
2002,200205,5,13,"Lagoa","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",510.99,21198,10,"ciclo2002","predicao",2002
2002,200206,6,0,"Lagoa","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",510.99,21198,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Lagoa","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",510.99,21198,12,"ciclo2002","predicao",2002
2002,200201,1,53,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,6,"ciclo2002","predicao",2002
2002,200202,2,107,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,7,"ciclo2002","predicao",2002
2002,200203,3,159,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,8,"ciclo2002","predicao",2002
2002,200204,4,53,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,9,"ciclo2002","predicao",2002
2002,200205,5,7,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,10,"ciclo2002","predicao",2002
2002,200206,6,0,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Jardim Botânico","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",268.92,18009,12,"ciclo2002","predicao",2002
2002,200201,1,54,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,6,"ciclo2002","predicao",2002
2002,200202,2,84,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,7,"ciclo2002","predicao",2002
2002,200203,3,130,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,8,"ciclo2002","predicao",2002
2002,200204,4,55,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,9,"ciclo2002","predicao",2002
2002,200205,5,11,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,10,"ciclo2002","predicao",2002
2002,200206,6,1,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Gávea","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",257.96,16003,12,"ciclo2002","predicao",2002
2002,200201,1,31,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,6,"ciclo2002","predicao",2002
2002,200202,2,143,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,7,"ciclo2002","predicao",2002
2002,200203,3,524,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,8,"ciclo2002","predicao",2002
2002,200204,4,167,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,9,"ciclo2002","predicao",2002
2002,200205,5,36,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,10,"ciclo2002","predicao",2002
2002,200206,6,0,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Vidigal","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",162.14,12797,12,"ciclo2002","predicao",2002
2002,200201,1,10,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,6,"ciclo2002","predicao",2002
2002,200202,2,12,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,7,"ciclo2002","predicao",2002
2002,200203,3,50,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,8,"ciclo2002","predicao",2002
2002,200204,4,16,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,9,"ciclo2002","predicao",2002
2002,200205,5,4,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,10,"ciclo2002","predicao",2002
2002,200206,6,1,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,11,"ciclo2002","predicao",2002
2002,200207,7,1,"São Conrado","VI RA - Lagoa","Zona Sul","AP 2.1","AG 2",648.86,10980,12,"ciclo2002","predicao",2002
2002,200201,1,143,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,6,"ciclo2002","predicao",2002
2002,200202,2,493,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,7,"ciclo2002","predicao",2002
2002,200203,3,1223,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,8,"ciclo2002","predicao",2002
2002,200204,4,398,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,9,"ciclo2002","predicao",2002
2002,200205,5,80,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,10,"ciclo2002","predicao",2002
2002,200206,6,4,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,11,"ciclo2002","predicao",2002
2002,200207,7,5,"Rocinha","XXVII RA - Rocinha","Zona Sul","AP 2.1","AG 2",143.72,69356,12,"ciclo2002","predicao",2002
2002,200201,1,80,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,6,"ciclo2002","predicao",2002
2002,200202,2,131,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,7,"ciclo2002","predicao",2002
2002,200203,3,53,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,8,"ciclo2002","predicao",2002
2002,200204,4,23,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,9,"ciclo2002","predicao",2002
2002,200205,5,1,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,10,"ciclo2002","predicao",2002
2002,200206,6,0,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Praça da Bandeira","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",71.99,8662,12,"ciclo2002","predicao",2002
2002,200201,1,1210,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,6,"ciclo2002","predicao",2002
2002,200202,2,1499,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,7,"ciclo2002","predicao",2002
2002,200203,3,1142,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,8,"ciclo2002","predicao",2002
2002,200204,4,285,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,9,"ciclo2002","predicao",2002
2002,200205,5,27,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,10,"ciclo2002","predicao",2002
2002,200206,6,2,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,11,"ciclo2002","predicao",2002
2002,200207,7,2,"Tijuca","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",1006.56,163805,12,"ciclo2002","predicao",2002
2002,200201,1,64,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,6,"ciclo2002","predicao",2002
2002,200202,2,120,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,7,"ciclo2002","predicao",2002
2002,200203,3,202,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,8,"ciclo2002","predicao",2002
2002,200204,4,95,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,9,"ciclo2002","predicao",2002
2002,200205,5,19,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,10,"ciclo2002","predicao",2002
2002,200206,6,4,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,11,"ciclo2002","predicao",2002
2002,200207,7,2,"Alto da Boa Vista","VIII RA - Tijuca","Zona Norte","AP 2.2","AG 2",3149.57,9343,12,"ciclo2002","predicao",2002
2002,200201,1,82,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,6,"ciclo2002","predicao",2002
2002,200202,2,116,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,7,"ciclo2002","predicao",2002
2002,200203,3,93,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,8,"ciclo2002","predicao",2002
2002,200204,4,32,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,9,"ciclo2002","predicao",2002
2002,200205,5,3,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,10,"ciclo2002","predicao",2002
2002,200206,6,0,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,11,"ciclo2002","predicao",2002
2002,200207,7,3,"Maracanã","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",166.73,25256,12,"ciclo2002","predicao",2002
2002,200201,1,430,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,6,"ciclo2002","predicao",2002
2002,200202,2,564,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,7,"ciclo2002","predicao",2002
2002,200203,3,236,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,8,"ciclo2002","predicao",2002
2002,200204,4,72,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,9,"ciclo2002","predicao",2002
2002,200205,5,15,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,10,"ciclo2002","predicao",2002
2002,200206,6,1,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Vila Isabel","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",321.71,86018,12,"ciclo2002","predicao",2002
2002,200201,1,213,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,6,"ciclo2002","predicao",2002
2002,200202,2,362,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,7,"ciclo2002","predicao",2002
2002,200203,3,181,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,8,"ciclo2002","predicao",2002
2002,200204,4,47,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,9,"ciclo2002","predicao",2002
2002,200205,5,7,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,10,"ciclo2002","predicao",2002
2002,200206,6,1,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Andaraí","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",226.13,39365,12,"ciclo2002","predicao",2002
2002,200201,1,283,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,6,"ciclo2002","predicao",2002
2002,200202,2,460,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,7,"ciclo2002","predicao",2002
2002,200203,3,215,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,8,"ciclo2002","predicao",2002
2002,200204,4,48,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,9,"ciclo2002","predicao",2002
2002,200205,5,6,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,10,"ciclo2002","predicao",2002
2002,200206,6,0,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Grajaú","IX RA - Vila Isabel","Zona Norte","AP 2.2","AG 2",573.91,38671,12,"ciclo2002","predicao",2002
2002,200201,1,629,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,6,"ciclo2002","predicao",2002
2002,200202,2,89,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,7,"ciclo2002","predicao",2002
2002,200203,3,139,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,8,"ciclo2002","predicao",2002
2002,200204,4,24,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,9,"ciclo2002","predicao",2002
2002,200205,5,17,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,10,"ciclo2002","predicao",2002
2002,200206,6,1,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Manguinhos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",261.84,36160,12,"ciclo2002","predicao",2002
2002,200201,1,1144,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,6,"ciclo2002","predicao",2002
2002,200202,2,790,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,7,"ciclo2002","predicao",2002
2002,200203,3,784,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,8,"ciclo2002","predicao",2002
2002,200204,4,154,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,9,"ciclo2002","predicao",2002
2002,200205,5,43,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,10,"ciclo2002","predicao",2002
2002,200206,6,5,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Bonsucesso","X RA - Ramos","Zona Norte","AP 3.1","AG 3",219.97,18711,12,"ciclo2002","predicao",2002
2002,200201,1,484,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,6,"ciclo2002","predicao",2002
2002,200202,2,396,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,7,"ciclo2002","predicao",2002
2002,200203,3,579,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,8,"ciclo2002","predicao",2002
2002,200204,4,228,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,9,"ciclo2002","predicao",2002
2002,200205,5,30,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,10,"ciclo2002","predicao",2002
2002,200206,6,1,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Ramos","X RA - Ramos","Zona Norte","AP 3.1","AG 3",279.35,40792,12,"ciclo2002","predicao",2002
2002,200201,1,174,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,6,"ciclo2002","predicao",2002
2002,200202,2,86,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,7,"ciclo2002","predicao",2002
2002,200203,3,223,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,8,"ciclo2002","predicao",2002
2002,200204,4,57,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,9,"ciclo2002","predicao",2002
2002,200205,5,14,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,10,"ciclo2002","predicao",2002
2002,200206,6,1,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Olaria","X RA - Ramos","Zona Norte","AP 3.1","AG 3",368.98,57514,12,"ciclo2002","predicao",2002
2002,200201,1,357,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,6,"ciclo2002","predicao",2002
2002,200202,2,157,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,7,"ciclo2002","predicao",2002
2002,200203,3,239,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,8,"ciclo2002","predicao",2002
2002,200204,4,44,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,9,"ciclo2002","predicao",2002
2002,200205,5,6,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,10,"ciclo2002","predicao",2002
2002,200206,6,1,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,11,"ciclo2002","predicao",2002
2002,200207,7,1,"Penha","XI RA - Penha","Zona Norte","AP 3.1","AG 3",581.13,78678,12,"ciclo2002","predicao",2002
2002,200201,1,65,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,6,"ciclo2002","predicao",2002
2002,200202,2,29,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,7,"ciclo2002","predicao",2002
2002,200203,3,39,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,8,"ciclo2002","predicao",2002
2002,200204,4,3,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,9,"ciclo2002","predicao",2002
2002,200205,5,0,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,10,"ciclo2002","predicao",2002
2002,200206,6,0,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Penha Circular","XI RA - Penha","Zona Norte","AP 3.1","AG 3",462.34,47816,12,"ciclo2002","predicao",2002
2002,200201,1,144,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,6,"ciclo2002","predicao",2002
2002,200202,2,84,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,7,"ciclo2002","predicao",2002
2002,200203,3,82,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,8,"ciclo2002","predicao",2002
2002,200204,4,10,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,9,"ciclo2002","predicao",2002
2002,200205,5,5,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,10,"ciclo2002","predicao",2002
2002,200206,6,0,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Brás de Pina","XI RA - Penha","Zona Norte","AP 3.1","AG 3",352.22,59222,12,"ciclo2002","predicao",2002
2002,200201,1,137,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,6,"ciclo2002","predicao",2002
2002,200202,2,483,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,7,"ciclo2002","predicao",2002
2002,200203,3,286,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,8,"ciclo2002","predicao",2002
2002,200204,4,18,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,9,"ciclo2002","predicao",2002
2002,200205,5,5,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,10,"ciclo2002","predicao",2002
2002,200206,6,1,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Cordovil","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",385.68,45202,12,"ciclo2002","predicao",2002
2002,200201,1,93,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,6,"ciclo2002","predicao",2002
2002,200202,2,78,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,7,"ciclo2002","predicao",2002
2002,200203,3,69,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,8,"ciclo2002","predicao",2002
2002,200204,4,6,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,9,"ciclo2002","predicao",2002
2002,200205,5,1,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,10,"ciclo2002","predicao",2002
2002,200206,6,0,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Parada de Lucas","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",219.8,23923,12,"ciclo2002","predicao",2002
2002,200201,1,363,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,6,"ciclo2002","predicao",2002
2002,200202,2,149,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,7,"ciclo2002","predicao",2002
2002,200203,3,158,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,8,"ciclo2002","predicao",2002
2002,200204,4,14,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,9,"ciclo2002","predicao",2002
2002,200205,5,4,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,10,"ciclo2002","predicao",2002
2002,200206,6,0,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Vigário Geral","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",338.53,41820,12,"ciclo2002","predicao",2002
2002,200201,1,492,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,6,"ciclo2002","predicao",2002
2002,200202,2,250,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,7,"ciclo2002","predicao",2002
2002,200203,3,598,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,8,"ciclo2002","predicao",2002
2002,200204,4,62,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,9,"ciclo2002","predicao",2002
2002,200205,5,5,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,10,"ciclo2002","predicao",2002
2002,200206,6,0,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,11,"ciclo2002","predicao",2002
2002,200207,7,2,"Jardim América","XXXI RA - Vigário Geral","Zona Norte","AP 3.1","AG 3",197.4,25226,12,"ciclo2002","predicao",2002
2002,200201,1,24,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,6,"ciclo2002","predicao",2002
2002,200202,2,36,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,7,"ciclo2002","predicao",2002
2002,200203,3,15,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,8,"ciclo2002","predicao",2002
2002,200204,4,4,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,9,"ciclo2002","predicao",2002
2002,200205,5,1,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,10,"ciclo2002","predicao",2002
2002,200206,6,0,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,11,"ciclo2002","predicao",2002
2002,200207,7,0,"Ribeira","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",86.19,3528,12,"ciclo2002","predicao",2002
2002,200201,1,51,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,6,"ciclo2002","predicao",2002
2002,200202,2,80,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,7,"ciclo2002","predicao",2002
2002,200203,3,85,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,8,"ciclo2002","predicao",2002
2002,200204,4,18,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,9,"ciclo2002","predicao",2002
2002,200205,5,0,"Zumbi","XX RA - Ilha do Governador","Zona Norte","AP 3.1","AG 3",16.1,2016,10,"ciclo2002","predicao",2002
